@relation Aviation_Accident_Database_&_Synopses.arff-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute ' Longitude' numeric

@data
0.003637,-0.000397,-4
-0.007073,-0.012603,-4
0.008243,-0.003753,-7
0.002386,0.000514,-4
-0.00188,0.003621,-5
0.002789,0.00022,-5
0.005403,-0.001684,-4
0.000235,0.002081,-3
0.00563,-0.001849,-4
0.000269,0.002056,-4
-0.008519,0.008458,-7
0.000479,0.001903,-3
-0.001261,0.00317,-5
-0.008872,0.008715,-7
-0.013666,-0.0078,-6
0.0005,0.001888,-6
-0.011373,-0.00947,-6
-0.019781,0.016662,-1
-0.008799,0.008662,-7
-0.008189,0.008217,-7
-0.006513,-0.013011,-4
0.003506,-0.000302,-5
0.003006,0.000062,-5
-0.001806,0.003567,-5
0.000402,0.001959,-5
0.004757,-0.001213,-4
-0.005928,-0.013437,-4
0.001367,0.001256,-6
0.001652,0.001048,-4
0.001112,0.001442,-3
0.002866,0.000164,-4
-0.000108,0.002331,-3
0.003764,-0.00049,-4
-0.00012,0.002339,-4
-0.009142,0.008912,-7
0.000025,0.002234,-5
0.003276,-0.000135,-4
-0.002558,0.004116,-4
-0.00032,0.002485,-4
0.002586,0.000368,-6
0.002072,0.000743,-3
-0.00861,0.008524,-8
0.000139,0.002151,-3
-0.010277,0.009739,-7
0.002835,0.000187,-5
-0.008893,0.00873,-7
-0.00096,0.002952,-4
-0.000161,0.00237,-5
0.004521,-0.001041,-4
-0.009382,0.009087,-7
0.011576,0.013827,-4
-0.001659,0.003461,-3
0.006335,-0.002363,-4
0.008472,-0.00392,-7
-0.008033,-0.011903,-4
0.000522,0.001872,-3
0.001178,0.001394,-4
-0.011585,-0.009316,-4
0.003348,-0.000187,-5
-0.013841,-0.007673,0
-0.003189,0.004575,-5
0.017953,-0.010826,-2
-0.000164,0.002372,-3
0.000893,0.001602,-6
-0.000948,0.002943,-5
0.000067,0.002204,-5
-0.008772,-0.011365,-5
-0.00821,0.008233,-8
0.013296,0.012574,-4
0.002886,0.000149,-4
-0.002245,0.003888,-4
0.027188,-0.017553,-2
0.004189,-0.0008,-4
-0.00264,0.004175,-6
0.001851,0.000904,-4
-0.003361,0.004701,-5
-0.002332,0.003951,-6
0.001607,0.001081,-4
-0.000045,0.002285,-3
-0.000534,0.002641,-4
-0.002095,0.003778,-6
0.000431,0.001938,-5
0.014053,0.012022,-5
0.004821,-0.00126,-4
0.000432,0.001938,-5
-0.008338,-0.011682,-3
-0.00233,0.00395,-4
0.002136,0.000696,-4
-0.000651,0.002726,-4
-0.000496,0.002614,-5
0.002623,0.000341,-5
0.001978,0.000811,-5
-0.010122,-0.010382,-3
-0.013136,-0.008186,-5
0.002552,0.000393,-4
0.000238,0.002079,-3
-0.000678,0.002746,-4
0.004383,-0.000941,-4
-0.012568,-0.0086,-4
0.005068,-0.00144,-4
0.006805,-0.002705,-4
-0.002636,0.004172,-6
-0.000856,0.002875,-4
-0.000207,0.002403,-3
0.000798,0.001671,-5
0.003299,-0.000151,-4
-0.001079,0.003038,-5
-0.008901,0.008736,-7
0.003346,-0.000185,-5
-0.010355,-0.010212,-6
0.006185,-0.002254,-4
-0.008211,0.008233,-7
-0.010385,0.009817,-8
0.005372,-0.001661,-4
-0.010696,-0.009964,-6
0.014857,-0.008571,-5
0.000432,0.001938,-5
-0.002897,0.004362,-4
-0.00486,0.005792,0
0.002915,0.000128,-4
0.004819,-0.001259,-4
0.002305,0.000573,-5
0.009249,-0.024493,5
0.003041,0.000037,-5
0.005058,-0.001432,-4
-0.001036,0.003007,-4
-0.000781,0.002821,-3
0.004404,-0.000956,-4
-0.00217,0.003833,-5
0.002753,0.000246,-5
0.001146,0.001417,-6
-0.003173,0.004563,-6
0.0003,0.002034,-5
0.00354,-0.000326,-4
-0.005659,-0.013633,-4
-0.008196,0.008223,-7
-0.018997,-0.003917,-7
0.012224,0.013355,-5
0.003243,-0.00011,-5
0.00081,0.001662,-4
-0.000392,0.002538,-4
-0.003192,0.004577,-5
0.006504,-0.002486,-3
-0.003322,0.004672,-6
0.001781,-0.019052,-3
0.001631,0.001064,-6
0.001106,0.001446,-5
0.002986,0.000077,-5
-0.019926,-0.00324,-7
-0.002184,0.003843,-6
-0.008822,0.008678,-7
0.000786,0.00168,-4
-0.004712,-0.014322,-3
0.006314,-0.002348,-4
0.001009,0.001517,-4
0.008435,-0.003893,-7
-0.001914,0.003646,-3
-0.014251,-0.007374,-5
-0.00081,0.002842,-3
-0.000448,0.002578,-4
-0.000083,0.002312,-3
-0.010259,0.009725,-7
-0.009406,0.009104,-7
0.002359,0.000534,-5
0.000188,0.002115,-3
0.00183,0.000919,-3
-0.000408,0.002549,-4
0.003668,-0.00042,-5
0.00047,0.00191,-5
0.004529,-0.001047,-4
-0.008985,0.008797,-7
-0.007449,-0.012329,-4
0.004947,-0.001351,-4
0.003137,-0.000033,-4
0.004097,-0.000732,-5
0.013133,-0.007314,-4
0.006086,-0.002182,-4
-0.001947,0.00367,-6
-0.001976,0.003692,-6
0.000833,0.001645,-6
-0.002907,0.00437,-4
0.000433,0.001937,-5
0.000898,0.001598,-6
0.003554,-0.000337,-5
0.031793,-0.020908,7
0.003521,-0.000313,-5
-0.009356,-0.01094,-6
-0.000964,0.002955,-3
0.000159,0.002136,-5
-0.001406,0.003276,-3
-0.00168,0.003476,-4
-0.002846,0.004325,-5
-0.003426,0.004748,-5
0.002055,0.000755,-4
-0.002071,0.003761,-4
0.004937,-0.001344,-4
-0.00484,-0.014229,-4
0.000102,0.002178,-5
-0.002694,0.004214,-5
-0.000549,0.002652,-3
0.008927,-0.004251,-7
0.005995,-0.002115,-4
-0.009838,0.009418,-7
0.0137,-0.027735,1
-0.012672,-0.008524,-4
0.006,-0.002119,-4
0.005399,-0.001681,4
0.001014,0.001514,-6
0.004856,-0.001286,-4
0.003137,-0.020041,-3
0.001965,0.000821,-5
-0.001568,0.003395,-4
-0.013721,-0.00776,-5
0.002789,0.00022,-5
0.003071,0.000015,-4
0.003773,-0.000496,-5
0.003539,-0.000326,-5
0.002857,0.000171,-5
-0.010687,-0.00997,-4
0.005131,-0.001486,-4
0.002524,0.000413,-5
0.015233,0.011163,-4
0.002817,-0.019807,-3
0.004884,-0.001306,-4
0.001272,0.001325,-6
0.002906,0.000135,-5
-0.005317,0.006125,-8
-0.001059,0.003024,-4
-0.013232,-0.008116,-6
0.001903,0.000866,-5
0.000172,0.002127,-4
0.002798,0.000214,-5
-0.008169,-0.011805,-5
0.003632,-0.000394,-5
0.004039,-0.00069,-4
-0.000139,0.002354,-3
0.003938,-0.000616,-4
0.002693,0.000291,-5
0.004694,-0.001167,-4
0.00407,-0.000713,-4
0.003185,-0.000068,-4
0.005355,-0.001649,-4
-0.010541,-0.010077,-5
0.000811,0.001661,-6
0.002393,0.000509,-5
-0.001202,0.003128,-5
-0.000115,0.002336,-4
-0.00039,0.002536,-5
-0.002494,-0.015938,-5
-0.012249,-0.008832,-4
0.004554,-0.001065,-4
0.000389,0.001969,-5
0.002869,0.000162,-5
0.001506,0.001155,-5
-0.00843,0.008393,-7
0.003196,-0.000076,-4
0.003641,-0.0004,-4
0.004134,-0.000759,-4
0.002557,0.000389,-4
0.001744,0.000982,-6
-0.011305,-0.00952,-3
0.005166,-0.001511,-4
0.00596,-0.002089,-3
-0.000043,0.002284,-4
0.002367,0.000528,-4
0.002949,0.000104,-5
0.000048,0.002217,-4
-0.001664,0.003464,-4
0.004344,-0.000912,-4
0.001903,0.000866,-5
0.00304,0.000037,-5
0.004785,-0.001233,-4
0.003004,0.000064,-4
0.000123,0.002163,-3
-0.005408,0.006191,-8
0.001849,0.000905,-4
0.003032,0.000043,-4
0.002567,0.000382,-5
0.000379,0.001976,-4
-0.010179,-0.01034,-6
0.00247,0.000453,-4
0.000747,0.001708,-4
0.0043,-0.00088,-4
-0.001153,0.003092,-4
0.003334,-0.000176,-5
-0.000109,0.002331,-4
-0.003059,0.00448,-6
-0.010915,-0.009804,-5
0.005255,-0.001576,-4
-0.008707,-0.011412,-4
-0.007661,0.007833,-7
0.005916,-0.002058,-4
0.008243,-0.003753,-7
-0.008551,0.008481,-8
-0.002208,0.00386,-5
-0.00788,0.007992,-6
0.000446,0.001927,-4
0.002559,0.000388,-5
0.004141,-0.000765,-4
-0.000479,0.002601,-3
-0.008182,-0.011795,-5
-0.007904,0.00801,-6
0.003918,-0.000602,-4
0.002401,0.000503,-5
0.001718,0.001001,-3
-0.008033,-0.011903,-4
0.004107,-0.00074,-5
0.003162,-0.000051,-4
0.003346,-0.000186,-3
-0.007813,-0.012064,-4
-0.003541,0.004832,-4
0.003631,-0.000393,-4
0.001874,0.000887,-3
0.001245,0.001345,-6
-0.007769,-0.012096,-4
0.015919,0.010663,-4
-0.006452,-0.013055,-4
0.002245,0.000616,-4
0.001034,0.001499,-3
-0.000226,0.002416,-4
-0.002213,0.003864,-5
0.004629,-0.00112,-4
0.004939,-0.001346,-4
0.000485,0.001899,-4
0.002124,0.000705,-4
-0.009213,0.008963,-7
0.003815,-0.000527,-5
0.006486,-0.002473,-4
-0.001306,0.003203,-5
0.000508,0.001882,-4
0.002564,0.000384,-5
0.002853,0.000174,-5
-0.002395,0.003996,-5
0.005959,-0.002089,-4
-0.000861,0.002879,-4
0.004365,-0.000928,-4
-0.00756,-0.012248,-4
-0.009798,-0.010618,-6
0.002069,0.000745,-4
-0.003184,0.004572,-6
0.001305,0.001302,-4
0.003196,-0.000076,-4
-0.002125,0.0038,-5
-0.000894,0.002904,-3
0.00277,0.000234,-5
0.004275,-0.000862,-4
-0.000219,0.002412,-4
0.000431,0.001938,-5
-0.002242,0.003885,-4
0.003105,-0.00001,-4
0.00542,-0.001696,-4
-0.004625,-0.014386,-5
-0.011132,-0.009646,-3
-0.00169,0.003483,-3
-0.001762,0.003535,-5
0.000503,0.001885,-5
0.00036,0.00199,-3
0.000134,0.002154,-4
0.000272,0.002054,-5
0.000692,0.001748,-3
-0.00168,0.003476,-4
0.001548,0.001124,-5
-0.011376,-0.009468,-3
-0.001801,0.003564,-5
-0.008494,0.00844,-7
-0.019798,-0.003333,-7
-0.000113,0.002335,-3
-0.002656,0.004187,-4
-0.010107,-0.010393,-4
-0.007985,-0.011939,-5
0.000329,0.002013,-5
-0.010864,-0.009841,-5
-0.000598,0.002688,-5
0.031751,-0.020877,7
-0.009272,-0.011001,-4
0.002566,0.000383,-5
0.003141,-0.000036,-4
0.002691,0.000292,-4
-0.007274,-0.012456,-4
0.000492,0.001894,-5
0.011889,0.013598,-5
0.00216,0.000679,-4
0.002049,0.00076,-4
0.002726,0.000266,-4
0.002032,0.000772,-4
-0.003116,0.004522,-6
0.002771,0.000234,-4
0.004164,-0.000781,-4
-0.000894,0.002903,-3
0.000716,0.001731,4
-0.000027,0.002272,-3
0.002906,0.000135,-5
0.003009,0.00006,-4
-0.001686,0.00348,-4
-0.008741,0.00862,-7
0.004568,-0.001076,-4
-0.001374,0.003253,0
0.000621,0.001799,-5
0.005562,-0.001799,-4
0.003455,-0.000265,-4
0.000538,0.00186,-3
0.002833,0.000188,-4
-0.008922,0.008751,-7
0.002162,0.000677,-4
0.02342,-0.014809,-8
0.003562,-0.000343,-4
0.00014,0.00215,-3
0.003647,-0.000405,-5
0.004377,-0.000936,-4
-0.008788,0.008654,-7
-0.00061,0.002696,-4
-0.008691,0.008583,-8
0.003023,0.00005,-5
0.002091,0.000729,-5
-0.000148,0.00236,-4
0.006175,-0.002246,-4
0.003015,0.000056,-5
0.002393,0.000509,-4
0.000735,0.001717,-6
-0.006781,0.007191,4
-0.000566,0.002664,-5
-0.008937,0.008762,-7
-0.009515,0.009183,-8
-0.009049,-0.011163,-5
0.000981,0.001537,-4
-0.000507,0.002621,-3
-0.002107,0.003787,-5
-0.009213,0.008963,-7
0.001755,0.000974,-4
-0.008001,-0.011927,-5
0.003002,0.000065,-4
-0.000219,0.002412,-5
0.000916,0.001585,-3
0.000477,0.001904,-3
-0.014009,-0.00755,0
-0.002115,0.003793,0
-0.011999,-0.009014,-4
-0.019892,-0.003264,-7
0.003085,0.000005,-5
0.003289,-0.000144,-4
0.000323,0.002017,-3
-0.012628,0.011451,-7
-0.003035,0.004463,-4
0.001092,0.001457,-4
0.004994,-0.001386,-4
0.000171,0.002128,-4
0.001063,0.001478,-4
0.003143,-0.000037,-5
-0.001745,0.003523,-3
-0.008755,-0.011378,-5
-0.009942,0.009494,-7
0.017282,0.00967,-4
0.002601,0.000357,-5
0.001862,0.000896,-4
0.005291,-0.001602,-4
0.000225,0.002088,-3
0.001997,0.000797,-5
0.013132,-0.027321,-3
0.002922,0.000124,-5
-0.009212,0.008963,-7
-0.002916,0.004376,-6
-0.001487,0.003335,-3
-0.011938,-0.009058,-4
0.000487,0.001897,-3
0.000912,0.001588,-3
0.000329,0.002013,-5
0.001126,0.001432,-6
-0.000654,0.002729,-4
-0.007683,0.007849,-7
0.005172,-0.001515,-4
0.003381,-0.000211,-4
0.008475,-0.003922,-7
0.016167,-0.029532,-2
-0.000905,0.002912,-4
-0.009162,0.008926,-8
-0.009007,0.008813,-7
-0.007685,0.00785,-7
0.00563,-0.001849,-4
0.001742,0.000983,-5
0.0052,-0.001536,-4
0.004516,-0.001038,-5
-0.011891,-0.009093,-3
0.002756,0.000244,-5
0.000802,0.001668,-3
0.016531,-0.00979,-3
-0.00313,0.004532,-6
0.003185,-0.000068,-4
-0.009366,-0.010932,-4
-0.001276,0.003182,-4
-0.00005,0.002289,-3
0.03239,-0.021342,-2
0.008336,-0.00382,-7
0.000795,0.001673,-5
0.011726,0.013717,-4
0.002425,0.000485,-4
0.016139,-0.029512,-2
0.013068,-0.027274,6
-0.000636,0.002716,-3
-0.001002,0.002982,-5
0.001425,0.001214,-6
-0.000276,0.002453,-6
-0.000068,0.002302,-3
0.003199,-0.000078,-4
0.003175,-0.000061,-5
0.003454,-0.000264,-4
0.003149,-0.000042,-5
-0.000672,0.002741,-4
-0.013338,-0.008039,-4
-0.000643,0.00272,-3
-0.000799,0.002834,-4
-0.00022,0.002412,-5
0.00198,0.00081,-5
-0.000182,0.002385,-5
0.001358,0.001263,-3
-0.001239,0.003155,-4
0.000987,0.001533,-3
0.000247,0.002072,-5
0.005624,-0.021852,-3
0.003928,-0.000609,-4
-0.006927,-0.012709,-4
0.000799,0.00167,-3
0.002185,0.020668,-7
0.00072,0.001727,-5
0.00432,-0.000895,-4
-0.003248,0.004618,-5
0.000242,0.002076,4
0.000731,0.001719,-4
0.00119,0.001385,-3
-0.01065,0.01001,-7
0.02749,-0.017773,-2
-0.007215,-0.012499,-4
-0.000538,0.002644,-4
0.000728,0.001721,-3
-0.001706,0.003495,-6
-0.007279,0.007555,-6
0.005186,-0.001526,-4
0.002367,0.000527,-5
-0.008176,-0.011799,-5
0.005251,-0.001573,-4
0.00244,0.000475,-3
0.001018,0.00151,-4
-0.001762,0.003536,-3
0.004582,-0.001086,-4
0.005521,-0.001769,-5
0.003648,-0.000405,-5
0.00265,0.000321,-4
-0.00008,0.00231,-5
-0.004278,0.005368,0
0.002593,0.000363,-4
0.003346,-0.000185,-4
0.001016,0.001512,-4
0.002753,0.000246,-5
0.000474,0.001907,-5
-0.0078,-0.012073,-5
0.001556,0.001119,-6
0.00124,0.001349,-3
0.004679,-0.001156,-4
-0.002039,0.003738,-5
0.001911,0.00086,-4
-0.010047,-0.010437,-3
0.015594,0.0109,-4
-0.009467,-0.010858,-4
-0.015611,0.013624,-1
0.00426,-0.000851,-4
0.001681,0.001028,-5
0.000544,0.001856,-6
-0.009217,-0.011041,-5
0.007453,-0.003177,5
-0.002883,0.004352,-6
0.003049,0.000031,-4
0.000294,0.002038,-3
0.005616,-0.001839,-4
-0.000566,0.002664,-4
-0.002478,0.004057,-5
0.003572,-0.00035,-5
0.012413,0.013217,-6
0.004517,-0.001038,-4
0.000148,0.002145,-5
-0.004574,-0.014423,-4
0.003418,-0.000238,4
-0.008771,-0.011366,-4
0.000983,0.001536,-4
0.004758,-0.001214,-4
-0.000468,0.002593,-6
0.006021,-0.002134,-4
0.000174,0.002125,-3
-0.002836,0.004318,-6
-0.000457,0.002585,-4
-0.003347,0.004691,-5
-0.009365,-0.010933,-4
0.000321,0.002018,-3
0.000926,0.001577,-6
-0.006447,0.006949,-6
0.004702,-0.001173,-5
-0.000574,0.00267,-6
0.02234,-0.014021,-3
-0.013974,-0.007576,-6
0.001214,0.001367,-6
-0.002773,0.004272,-6
0.00249,0.000439,-4
0.00154,0.00113,-6
0.000933,0.001573,-5
0.002671,0.000307,-5
-0.010187,-0.010335,-4
0.001969,0.000818,-3
0.002699,0.000286,-5
-0.008908,-0.011266,-4
0.004896,-0.001315,-4
-0.010843,-0.009856,-5
-0.007984,0.008068,-7
0.001241,0.001348,-5
-0.008328,-0.011688,-4
-0.010389,-0.010187,-5
0.000027,0.002232,-3
-0.001765,0.003538,-4
0.000468,0.001911,-6
0.001527,0.001139,-4
-0.00328,0.004641,-6
-0.000327,0.00249,-4
0.003078,0.00001,-5
-0.001068,0.00303,-5
-0.000762,0.002807,-3
-0.011469,-0.0094,-4
0.001276,0.001322,-6
-0.000778,0.002819,-4
-0.002307,0.003933,-4
0.005809,-0.001979,-4
0.002626,0.000339,-5
0.001568,0.00111,-6
-0.000201,0.002399,-5
-0.002183,0.003842,-5
-0.005445,-0.013788,-4
-0.002516,0.004085,-5
-0.001198,0.003125,-5
0.00082,0.001655,-5
0.009856,0.01508,-5
0.003063,0.000021,-4
0.001104,0.001448,-6
0.001256,0.001337,-5
0.001358,0.001263,-5
-0.006317,-0.013153,-4
0.008397,-0.003865,-7
0.000761,0.001698,-5
0.006174,-0.002246,-4
-0.000064,0.002299,5
-0.004166,0.005287,-6
0.001523,0.001143,-3
0.001712,0.001005,-3
0.003646,-0.000404,-5
-0.011382,-0.009464,-5
0.008916,-0.004243,-7
0.00113,0.001429,-6
-0.000384,0.002532,-4
-0.006669,-0.012897,-4
0.003566,-0.000346,-4
-0.002902,0.004366,-6
-0.008921,0.008751,-7
0.004896,-0.001315,-4
0.004128,-0.000755,-4
0.000564,0.001841,-4
-0.00019,0.002391,-3
0.002088,0.000731,-5
0.005374,-0.001663,-4
0.00167,0.001035,-3
0.005399,-0.001681,-4
0.001348,0.00127,-5
-0.007848,-0.012038,-5
-0.003297,0.004654,-5
0.00255,0.000394,-4
-0.00019,0.002391,-3
-0.000382,0.00253,-3
-0.003188,0.004574,-5
0.000729,0.001721,-5
-0.001023,0.002997,-3
-0.000181,0.002384,-4
-0.002155,0.003822,0
-0.010558,-0.010064,-5
0.002126,0.000703,-4
0.003072,0.000014,-4
0.003143,-0.000037,-5
0.000473,0.001908,-5
0.000972,0.001544,-3
-0.007948,-0.011966,-4
-0.005864,-0.013483,-4
0.002015,0.000784,-5
-0.001954,0.003675,5
0.001596,0.00109,-5
0.000518,0.001875,-3
-0.002903,0.004367,-6
0.003076,0.000012,-5
0.017695,-0.010638,5
0.000989,0.001532,-4
-0.009351,-0.010943,-5
-0.010454,-0.01014,-6
0.001935,0.000842,-4
0.019828,-0.012192,-3
-0.007417,-0.012352,-5
-0.002053,0.003747,-4
-0.001453,0.003311,-6
0.036563,-0.024382,8
-0.008185,-0.011793,-5
0.003351,-0.000189,-5
0.006819,-0.022722,1
0.002265,0.000602,-4
-0.008779,-0.01136,-4
-0.000219,0.002412,-4
-0.009401,-0.010907,-4
-0.011518,-0.009365,-4
0.000204,0.002104,-4
0.002759,0.000242,-5
0.002792,0.000218,-4
-0.000813,0.002845,-5
0.000675,0.00176,-4
0.005858,-0.002015,-4
-0.007202,-0.012509,-4
0.004298,-0.000879,-5
-0.008772,-0.011365,-5
0.004838,-0.001272,-4
0.001469,0.001182,-3
0.003596,-0.000368,-4
0.002064,0.000749,-4
0.002998,0.000068,-4
-0.00118,0.003111,-4
-0.00902,0.008822,-7
0.003635,-0.000396,-5
-0.010813,-0.009878,-5
-0.00899,0.008801,-8
-0.008195,-0.011785,-5
0.001148,0.001416,-6
-0.000123,0.002341,-3
-0.000392,0.002538,-4
-0.009062,0.008853,-7
-0.000924,0.002926,-3
0.001688,0.001023,-5
0.001259,0.001335,-6
0.002551,0.000394,-4
-0.009307,0.009032,-7
0.001128,0.00143,-4
0.001879,0.000883,-4
-0.001058,0.003023,-4
0.004372,-0.000932,-4
-0.003307,0.004661,-5
0.000646,0.001781,-4
0.005399,-0.001681,-4
-0.002142,0.003812,-6
0.00019,0.002114,0
0.001992,0.000801,-3
-0.003093,0.004505,-4
0.001743,-0.019025,-3
-0.001341,0.003229,-3
0.009461,-0.00464,-3
-0.003148,0.004545,-5
0.003156,-0.000047,-5
0.002801,0.000212,-4
-0.002649,0.004181,0
0.001977,0.000812,-4
0.002933,0.000116,-4
0.004829,-0.001266,-4
-0.000579,0.002674,-5
0.000679,0.001758,-3
-0.010448,-0.010144,-3
0.00352,-0.000312,-4
-0.008027,0.008099,-7
0.006066,-0.002167,-4
-0.000508,0.002622,-3
0.00074,0.001713,-5
0.00513,-0.021492,-3
0.00316,-0.00005,-4
0.004444,-0.000985,-4
0.003344,-0.000184,-5
-0.000629,0.00271,-3
0.0064,-0.00241,-4
0.003217,-0.000092,-5
0.001007,0.001518,-3
0.004378,-0.000937,4
-0.001615,0.003429,-4
-0.008494,0.00844,-7
0.005916,-0.002058,-4
-0.000327,0.00249,-4
-0.000267,0.002447,-3
0.003242,-0.000109,-5
0.002899,0.00014,-5
0.0049,-0.001317,-4
0.003721,-0.000458,-4
-0.01016,-0.010354,-6
-0.000408,0.002549,-4
0.003074,0.000013,-5
0.000427,0.001941,-5
0.00007,0.002201,-5
0.012324,0.013282,-6
0.003789,-0.000508,-5
-0.00347,0.00478,-6
0.005168,-0.001512,-4
-0.008996,-0.011202,-4
0.01314,0.012687,-5
-0.009545,0.009205,-7
-0.003378,0.004712,-5
0.010237,0.014802,-4
-0.003066,0.004486,-5
-0.002648,0.004181,-5
-0.002592,0.00414,-4
0.001161,0.001407,-3
